id,fullName
447,Paul Todisco
448,Sol Yurick
449,David Black
450,Randal Atamaniuk
451,Vince Di Meglio
452,Brady Fischer
453,Roberto Lopez
454,M.S. Nieson
455,Ed Radtke
456,Chris Claridge
457,William Nicholson
458,Gerald Di Pego
459,Daniel Quinn
460,Jerzy Hoffman
461,Henryk Sienkiewicz
462,Robert Cormier
463,Jennifer Sarja
464,Lance Smith
465,Carl Colpaert
466,J.W. Myers
467,Tim McCanlies
468,Brad Bird
469,Ted Hughes
470,Neil Simon
471,Marc Lawrence
472,Ted Griffin
473,Alan Bloom
474,Julian Gomez
475,Jack Bender
476,Adam Scheinman
477,Robert Kuhn
478,Mark Cramer
479,Sean McNamara
480,Peter Yeldham
481,Max Färberböck
482,Rona Munro
483,Erica Fischer
484,Thom Enriquez
485,John Harrison
486,Ralph Zondag
487,Walon Green
488,Gregory Gunter
489,Shirley Pierce
490,Jonathan Roberts
491,Rhett Reese
492,Tamara Lusher
493,Phil O'Shea
494,Hansjörg Thurn
495,Jimmy McGovern
496,Michel Brault
497,Steve Martin
498,N.J. Crisp
499,John Howlett
500,Émile Gaudreault
501,"le roi des ondes"")"
502,Sylvie Bouchard
503,Lowell Ganz
504,Babaloo Mandel
505,David Kantar
506,Tom Logan
507,Reverge Anselmo
508,James Dearden
509,Nick Leeson
510,Edward Whitley
511,Chris Roberts
512,Kevin Droney
513,Jay Ward
514,Myra Fried
515,Gary Rogers
516,Gail Radley
517,Tom Benson
518,Damien Gray
519,Klaus Hoch
520,Jan Skrentny
521,Neal Tabachnick
522,Sylvester Stallone
523,Neil Cuthbert
524,Bob Burden
525,Homer H. Hickam Jr.
526,Lewis Colick
527,Misan Sagay
528,O.O. Sagay
529,Oliver Sacks
530,Steve Levitt
531,Keith Ross Leckie
532,George Adamson
533,Tony Fitzjohn
534,Sharon Buckingham
535,George Baluzy
536,Mike Baluzy
537,Michael Delfay
538,Mark Dubas
539,Gregory Poppen
540,Paz Alicia Garciadiego
541,Gabriel García Márquez
542,Jimeoin
543,James O'Barr
544,Chip Johannessen
545,Kevin Williamson
546,Rozanne Charbonneau
547,Dieter Meier
548,John Travers
549,Lilly Wachowski
550,Lana Wachowski
551,Max Sartor
552,Pierre Boulle
553,William Broyles Jr.
554,Lawrence Konner
555,Mark Rosenthal
556,Robert Louis Stevenson
557,Ron Clements
558,John Musker
559,Rob Edwards
560,Kieran Turner
561,René Goscinny
562,Albert Uderzo
563,Claude Zidi
564,Gérard Lauzier
565,Ron Cosentino
566,Jean-Louis Milesi
567,Selwyn Roberts
568,Robert Wade
569,Neal Purvis
570,Charles McKeown
571,Ehren Kruger
572,Patricia Highsmith
573,Anthony Minghella
574,Daniel Woodrell
575,James Schamus
576,Andrew Kevin Walker
577,Steven Karczynski
578,Jerdine Nolen
579,David E. Kelley
580,Sean O'Byrne
581,John Byrum
582,Bruce Arntson
583,Coke Sams
584,Ian Sears
585,Jim Wheat
586,Ken Wheat
587,David Twohy
588,Daniel Forman
589,William Malone
590,Daniel Chuba
591,David C. Wilson
592,Vincent Monton
593,Frank Wyka
594,Irving Belateche
595,Webb Millsaps
596,Aleksandr Shabatayev
597,Semyon Vinokur
598,Nicholas Wilson
599,Elizabeth Hansen
600,Stefan Holtz
601,Peter Thorwarth
602,Andreas Dresen
603,Dennis Gansel
604,Wolfgang Landgraeber
605,Bernd Ohm
606,Maggie Peren
607,Ekkehard Sieker
608,Gerhard Wisnewski
609,Jim O'Malley
610,Paige Taylor
611,Kutlug Ataman
612,Brad Keller
613,Douglas TenNapel
614,Stephen Szklarski
615,Matthew Leutwyler
616,Peter Rudy
617,Daniel Wozniak
618,Hans Iveberg
619,Karan Ashley
620,Gia Grace
621,Tim Grace
622,Shana Larsen
623,Betty Stinson
624,Michael Hertzberg
625,Chuck Palahniuk
626,Jim Uhls
627,Ron Termaat
628,Katie Ford
629,Nancy Savoca
630,Richard Guay
631,Aaron Rotan
632,Thomas J. La Sorsa
633,Christopher Lynn
634,Rand Ravich
635,Justin Monjo
636,Todd Edwards
637,John H. Lee
638,Jeff Truman
639,Trevor Shearston
640,Charbie Dahl
641,Jaffe Cohen
642,Christopher Livingston
643,Lori Fontanes
644,Terri Hughes Burton
645,Ron Milbauer
646,Matthew Modine
647,Yi-wen Chen
648,Stuart Beattie
649,Adam Abraham
650,Gibson Frazier
651,Paul Lombardo
652,Karin Howard
653,Joseph D. Steuben
654,Ute Schoemann-Koll
655,Heike Kospach
656,R.B. Taylor
657,Myles Connell
658,Roberto Busó-García
659,Luke McMullen
660,Michael Swanhaus
661,Tripp Swanhaus
662,TheWorldFamous Ike
663,Philip LaZebnik
664,Eric Mandelbaum
665,Amanda McKay
666,Mitch Giannunzio
667,David Farrell
668,David Lightfoot
669,Bradford Tatum
670,Tom Donaghy
671,Daniel Diehl
672,Mark Donnelly
673,Timothy Linh Bui
674,Tony Bui
675,Robert Mann
676,Barry Berman
677,James Gray
678,Matt Reeves
679,David Frye
680,Patricia Cornwell
681,Michelle Ashford
682,Terry Reed
683,Choderlos de Laclos
684,Roger Kumble
685,Tom O'Rourke
686,Adam Golomb
687,Charles Koppelman
688,Tamara Olson
689,Steven Feder
690,Jeff Spiegel
691,Bradley Battersby
692,Bhakbhume Tanta-Nanta
693,David Ayer
694,Douglas Jackson
695,Dave Tedder
696,Michael Korda
697,Paul Rudnick
698,Michael Laughlin
699,Buck Henry
700,Jonathan Mostow
701,Sam Montgomery
702,Peter Gould
703,João Aguiar
704,Helder Costa
705,José Carlos de Oliveira
706,Lorenzo Doumani
707,Mark Stevens
708,Bret Easton Ellis
709,Mary Harron
710,Guinevere Turner
711,Lisa Krueger
712,Jerry Lewis
713,Steve Oedekerk
714,Barry W. Blaustein
715,David Sheffield
716,Paul Weitz
717,Chris Weitz
718,Alexandra King
719,Jeff Wolverton
720,Michael Hamilton-Wright
721,Ricardo Dias
722,Gregory Widen
723,Eric Bernt
724,Gillian Horvath
725,William N. Panzer
726,Joel Soisson
727,Daniel Keene
728,Stan Lee
729,Steve Ditko
730,David Koepp
731,Godfrey Reggio
732,Forrest S. Baker III
733,Ken Cromar
734,Ray Goldrup
735,Mark Swan
736,David Self
737,Ernest R. May
738,Philip D. Zelikow
739,Sara B. Cooper
740,Mike Werb
741,Michael Colleary
742,Simon West
743,Patrick Massett
744,John Zinman
745,Alain-Michel Blanc
746,Jean-Gérard Imbar
747,Jean-Pierre Bastid
748,Nick Hornby
749,D.V. DeVincentis
750,Steve Pink
751,John Cusack
752,Scott Rosenberg
753,Steven Pressfield
754,Jeremy Leven
755,Michael S. Harbour
756,Jeff Malmberg
757,Tom Putnam
758,Joe Talbott
759,Shane Hawks
760,Gary P. Conner
761,Joe Dinki
762,Jeffrey Goldenberg
763,Robert Held
764,Martin Davidson
765,Giorgio Serafini
766,E. Max Frye
767,Topper Lilien
768,Carroll Cartwright
769,Cormac McCarthy
770,Ted Tally
771,Billy Bob Thornton
772,Tom Epperson
773,Karl Schanzer
774,Aatish Kapadia
775,Mansoor Khan
776,Nidhi Tuli
777,Neeraj Vora
778,John Michael Bennett
779,Charles Solomon Jr.
