Film_id,Production_id
1361,864
1362,865
1363,63
1365,866
1365,507
1365,63
1365,867
1365,362
1365,868
1369,869
1369,870
1370,871
1370,312
1370,872
1370,873
1370,874
1371,844
1371,48
1372,875
1375,876
1376,877
1383,878
1383,879
1383,880
1385,214
1385,881
1385,168
1385,882
1392,883
1392,884
1392,885
1392,886
1392,792
1393,887
1393,888
1394,285
1394,15
1403,889
1408,890
1417,793
1418,891
1418,52
1418,892
1418,581
1419,893
1422,894
1424,352
1424,648
1424,895
1424,896
1424,897
1426,898
1428,52
1428,899
1431,28
1433,900
1433,901
1433,297
1433,902
1437,903
1437,904
1437,421
1437,905
1441,63
1441,906
1441,907
1443,908
1444,909
1444,910
1444,911
1444,912
1444,445
1444,584
1455,147
1456,913
1456,223
1456,914
1456,915
1456,916
1456,917
1459,677
1459,266
1461,918
1461,919
1461,920
1461,449
1461,921
1463,101
1463,922
1463,92
1464,923
1464,924
1464,614
1464,925
1464,926
1464,927
1464,928
1464,929
1466,930
1468,931
1470,932
1472,933
1473,877
1477,934
1478,935
1478,71
1478,151
1478,83
1479,152
1479,101
1479,92
1479,460
1481,232
1481,193
1481,936
1481,937
1489,110
1490,938
1490,46
1490,104
1490,103
1496,939
1498,940
1498,441
1498,269
1498,941
1498,942
1498,225
1498,826
1498,943
1498,944
1498,433
1498,945
1498,946
1498,363
1498,947
1498,948
1498,949
1500,690
1504,266
1508,950
1510,951
1510,952
1510,614
1511,953
1511,71
1511,325
1511,111
1513,954
1515,88
1515,581
1517,955
1517,188
1517,956
1517,345
1518,110
1523,957
1523,958
1523,959
1523,960
1523,748
1530,961
1532,110
1533,962
1536,963
1538,964
1541,965
1544,1
1544,966
1544,967
1545,968
1556,969
1556,970
1559,971
1559,972
1578,516
1579,973
1579,974
1579,223
1579,975
1579,555
1579,976
1580,246
1582,977
1582,104
1583,690
1584,978
1587,258
1591,979
1591,847
1591,13
1595,712
1598,980
1599,981
1599,982
1603,983
1604,984
1604,212
1604,188
1604,316
1604,985
1604,366
1604,986
1612,987
1612,988
1612,645
1612,648
1617,989
1618,990
1620,991
1620,992
1620,993
1620,994
1620,995
1620,996
1620,997
1620,240
1620,998
1620,999
1622,339
1627,1000
1640,140
1641,1001
1641,1002
1641,1003
1641,1004
1642,871
1643,1005
1643,1006
1643,1007
1643,1008
1643,244
1643,1009
1643,223
1643,555
1643,1010
1643,1011
1651,63
1651,1012
1651,1013
1652,223
1652,1014
1652,584
1654,223
1654,584
1655,1015
1655,1016
1655,1017
1661,1018
1662,1019
1664,489
1664,1020
1674,1009
1674,223
1674,1021
1674,555
1678,527
1678,1022
1682,209
1684,1023
1686,1024
1692,1025
1693,1026
1693,1027
1693,295
1693,1028
1693,1029
1693,483
1694,266
1696,691
1696,194
1699,140
1702,258
1702,105
1705,1030
1705,1031
1708,79
1710,1032
1715,626
1715,1033
1715,488
1716,49
1716,1034
1719,558
1722,88
1722,1035
1725,547
1726,141
1728,453
1733,1036
1733,547
1733,214
1735,1037
1735,801
1735,1038
1738,1039
1739,1040
1739,547
1740,412
1742,1041
1742,1042
1742,1043
1743,1044
1743,1045
1743,104
1744,1046
1744,1047
1744,1048
1746,110
1748,1049
1748,542
1748,1050
1748,568
1748,1051
1748,223
1748,644
1748,85
1752,799
1753,1052
1754,898
1755,1053
1756,140
1761,1054
1763,194
1764,1055
1764,1056
1766,1057
1771,836
1773,1058
1773,649
1773,1059
1773,646
1773,895
1773,1060
1776,111
1776,376
1776,296
1778,1061
1779,101
1780,792
1784,1062
1784,326
1784,111
1784,376
1784,875
1784,1063
1786,1064
1786,191
1786,1065
1786,785
1786,605
1793,1066
1794,1067
1794,1068
1802,1069
1803,1070
1803,1071
1807,362
1808,1
1809,1072
1809,1073
1809,1074
1809,236
1809,1075
1809,648
1809,1076
1809,1077
1810,283
1818,1078
1819,140
1822,277
1822,72
1824,256
1824,1079
1824,1080
1825,1081
1831,1082
1831,188
1831,104
1831,282
1833,1083
1833,111
1833,376
1833,1084
1833,1085
1835,1086
1841,52
1842,187
1847,1087
1847,1088
1850,624
1851,864
1853,877
1855,1089
1857,1090
1861,10
1861,1091
1861,1092
1862,1093
1864,482
1867,677
1867,266
1869,1094
1870,648
1870,896
1870,645
1873,63
1877,1095
1879,1096
1879,1097
1881,127
1882,1098
1885,141
1887,1099
1887,63
1887,1100
1887,362
1888,690
1889,602
1889,1101
1890,1102
1893,216
1894,285
1894,638
1899,1103
1902,1081
1903,1104
1908,1105
1909,1106
1911,1107
1916,1108
1920,1105
1920,1109
1924,542
1924,1110
1924,1069
1925,915
1925,1111
1925,1112
1925,1113
1925,1114
1928,1115
1929,1116
1935,225
1935,226
1935,392
1938,1117
1940,1118
1942,1119
1942,1120
1942,1121
1945,1097
1946,1122
1947,334
1949,63
1954,1123
1954,1124
1959,1125
1959,1126
1960,760
1967,690
1971,1127
1980,46
1980,1128
1980,626
1993,1129
1997,641
2004,1130
2006,1131
2006,1132
2006,250
2006,220
2006,1133
2006,1134
2006,1135
2017,45
2017,1136
2019,1137
2021,1138
2026,1139
2027,110
2030,1140
2030,1141
2030,1142
2033,1143
2038,1144
2047,1145
2053,225
2054,1146
2054,188
2054,1147
2054,316
2059,10
2059,1148
2060,1149
2061,1150
2065,147
2066,1151
2067,644
2072,1152
2082,1153
2089,276
2089,1154
2090,283
2101,159
2101,1155
2111,1156
2113,140
2114,1157
2115,101
2115,1158
2115,626
2118,555
2118,223
2118,620
2118,600
2119,1159
2119,1160
2119,331
2127,1161
2131,1162
2131,214
2131,1163
2131,1164
2131,1165
2132,88
2132,1166
2141,516
2141,1167
2147,1168
2163,140
2166,1032
2174,1155
2175,1169
2177,141
2178,1170
2180,17
2180,458
2180,118
2180,1171
2188,1172
2189,1173
2189,614
2189,1174
2195,1175
2205,1176
2205,1
2205,482
2205,529
2206,648
2206,1177
2212,710
2214,1178
2214,296
2214,1179
2214,1180
2214,1181
2216,1182
2218,1183
2220,1184
2220,626
2220,46
2240,1185
2240,1186
2240,116
2242,1187
2243,266
2243,1188
2250,188
2250,152
2250,92
2255,1189
2257,1190
2259,1191
2259,1192
2260,140
2267,71
2267,1055
2267,638
2269,1193
2269,1194
2287,46
2287,214
2289,307
2289,1195
2290,527
2290,1196
2293,839
2293,1197
2293,1198
2298,1199
2298,244
2298,1195
2298,307
2302,626
2303,1200
2304,1201
2304,1202
2308,350
2309,1203
2312,1204
2314,140
2315,677
2316,1205
2316,433
2316,1206
2321,1207
2328,140
2329,1208
2338,1209
2341,516
2341,1210
2345,1211
2346,1212
2347,1213
2347,844
2347,1214
2347,839
2353,1215
2353,1216
2354,1217
2357,110
2365,794
2365,1218
2365,1219
2367,46
2367,1033
2368,1220
2368,1221
2369,256
2369,1222
2374,307
2374,1195
2377,641
2379,1223
2393,1224
2398,1225
2404,1226
2404,1227
2406,832
2414,586
2419,687
2423,79
2425,101
2425,1228
2425,102
2437,158
2439,962
2440,1229
2440,1230
2440,1214
2441,283
2442,93
2442,451
2444,991
2445,568
2445,1231
2445,1232
2448,1233
2448,802
2449,1234
2453,1235
2453,728
2453,1236
2453,539
2459,843
2461,1237
2461,1238
2463,190
2463,712
2463,1239
2466,1240
2468,1241
2470,298
2470,1242
2470,104
2471,1243
2474,1244
2474,1245
2474,1206
2474,1246
2474,1247
2474,271
2475,140
2478,1
2478,13
2480,1248
2484,285
2484,1249
2500,1250
2505,1251
2505,240
2505,247
2505,1252
2505,1253
2506,1254
2506,1255
2507,1256
2507,351
2507,309
2507,214
2507,1257
2512,1258
2522,1259
2522,645
2525,1260
2527,1261
2531,71
2531,617
2531,223
2545,1262
2553,1263
2554,10
2554,530
2558,932
2563,859
2564,110
2566,309
2568,13
2570,1264
2570,1265
2570,1266
2570,1267
2570,1268
2570,1269
2570,363
2570,1270
2571,283
2574,223
2574,85
2574,542
2578,1271
2580,1272
2586,1273
2586,88
2586,1274
2586,1275
2595,1276
2600,1277
2600,1278
2600,1279
2616,648
2616,1280
2616,1281
2621,28
2623,92
2630,110
2631,585
2633,140
2637,25
2641,1282
2651,943
2651,1283
2651,448
2663,1284
2663,1285
2665,801
2665,1286
2665,1287
2665,1288
2670,285
2670,638
2670,92
2671,17
2671,531
2676,298
2676,1289
2676,1290
2686,1291
2687,1292
2690,690
2690,312
2696,1293
2696,826
2696,1294
2696,240
2697,1295
2698,516
2702,17
2702,1296
2702,159
2704,143
2704,1297
2708,1298
2711,1063
2711,280
2711,457
2711,1299
2724,140
2729,79
2732,92
2732,1300
2733,147
2738,1301
2742,1128
2742,305
2744,276
2744,792
2747,1302
2747,807
2747,433
2747,1303
2747,1304
2748,387
2750,1305
2752,1306
2757,1203
2758,110
2760,1307
2766,547
2769,1308
2771,1
2771,1309
2771,410
2773,1310
2774,1052
2782,208
2782,46
2782,418
2789,1311
2789,1312
2789,1313
2800,641
2803,1314
2803,1315
2804,1316
2805,1317
2806,125
2823,125
2825,233
2825,1318
2825,152
2826,110
2828,81
2828,1319
2828,636
2829,1320
2832,147
2836,1321
2836,818
2850,158
2851,411
2851,1322
2858,1323
2862,1324
2867,92
2867,1325
2867,152
2868,1326
2868,844
2868,1327
2868,512
2874,28
2875,79
2876,482
2877,258
2877,71
2877,140
2884,1328
2885,1329
2888,1330
2888,127
2888,466
2891,1331
2891,244
2891,1332
2891,240
2891,1333
2891,1334
2891,1335
2905,1336
2910,1337
2910,1338
2910,1339
2912,1340
2914,140
2914,600
2917,1341
2921,603
2921,1342
2924,1343
2926,1344
2926,285
2926,1345
2926,1346
2927,411
2927,1347
2927,691
2928,1348
2928,1349
2928,1350
2928,1351
2933,291
2933,1352
2936,617
2936,1293
2936,71
2936,1
2948,442
2949,1353
2949,1301
2949,1354
2950,1355
2951,1356
2951,825
2951,1357
2954,453
2957,1358
2957,1359
2963,1360
2963,1361
2963,1362
2963,1363
2963,920
2964,351
2972,1364
2973,1353
2973,1365
2973,1366
2974,972
2979,1367
2979,644
2979,1368
2979,1369
2981,1370
2981,46
2981,233
2981,92
2982,591
2984,1051
2994,668
2995,140
2996,1371
2996,466
2999,285
2999,1372
2999,1373
3008,1374
3013,1375
3014,1376
3019,898
3021,1377
3027,1378
3027,1379
3027,1380
3027,1381
3027,1382
3033,78
3033,17
3035,1117
3040,442
3041,110
3043,46
3058,1383
3063,1384
3071,1385
3071,1386
3072,1387
3072,855
3073,1388
3073,1389
3073,1390
3073,1391
3075,1392
3082,1393
3083,1394
3086,1395
3087,1396
3090,1397
3090,487
3090,1398
3090,1399
3091,1137
3094,1400
3096,52
3096,1401
3096,1402
3099,1403
3101,1404
3103,158
3105,1405
3105,1406
3105,1407
3105,1408
3105,1409
3107,111
3107,1410
3113,1411
3114,1412
3114,1413
3116,285
3116,575
3117,843
3117,1414
3127,1415
3127,1416
3127,1417
3127,1418
3129,205
3129,1419
3129,1420
3130,1421
3130,344
3132,958
3132,299
3133,1422
3134,1423
3145,131
3145,1424
3145,375
3147,140
3148,1425
3158,1426
3158,1427
3158,269
3158,650
3158,448
3158,1428
3160,1
3160,1429
3161,110
3173,110
3174,516
3185,1430
3185,266
3185,1431
3185,111
3186,1432
3186,88
3186,133
3186,1433
3190,522
3190,1434
3193,1435
3193,1436
3193,1437
3193,1438
3193,823
3196,1439
3196,386
3196,80
3196,355
3198,1440
3205,1441
3205,1442
3208,193
3208,773
3208,1443
3210,1444
3218,1445
3220,1446
3220,1447
3220,1448
3220,240
3220,701
3220,1332
3220,1220
3220,250
3222,1449
3226,1450
3231,898
3236,1245
3236,1451
3238,1452
3239,1453
3246,1454
3246,1311
3251,1455
3254,1456
3254,1457
3255,522
3258,1458
3262,1459
3270,256
3270,1460
3270,1403
3271,1461
3271,1462
3273,46
3273,351
3274,1463
3280,387
3281,1464
3281,1465
3286,1466
3286,161
3286,1467
3286,539
3293,527
3310,1468
3322,1469
3327,1470
3333,266
3333,1471
3333,1472
3341,1473
3343,1474
3344,1475
3357,1476
3359,1477
3359,132
3359,285
3359,535
3359,639
3359,1478
3362,79
3363,1479
3363,272
3363,1480
3364,258
3365,63
3365,688
3366,1481
3366,1482
3366,1483
3389,1484
3401,1485
3401,1486
3401,1487
3401,223
3409,1082
3409,1488
3409,568
3409,786
3409,542
3409,1489
3412,188
3414,158
3426,1490
3443,1491
3443,1377
3455,256
3455,688
3461,690
3464,28
3466,1492
3466,555
3466,212
3466,249
3466,1493
3466,242
3466,1494
3466,240
3467,141
3469,915
3469,1495
3469,1496
3469,1497
3471,1498
3472,1499
3474,276
3474,1500
3474,168
3475,1501
3475,1502
3476,63
3477,88
3477,1503
3477,335
3479,1504
3481,1100
3484,1505
3484,1506
3489,677
3489,266
3494,1507
3495,111
3495,1508
3495,977
3497,1509
3501,433
3503,111
3503,1237
3509,1510
3509,52
3511,1116
3516,158
3518,1511
3518,188
3518,72
3518,262
3523,46
3523,92
3526,140
3527,1019
3529,141
3532,141
3534,118
3543,141
3548,690
3550,1512
3552,688
3552,294
3552,295
3552,721
3560,977
3562,1513
3563,851
3566,1514
3566,111
3566,1515
3566,1083
3572,1359
3574,1516
3587,1517
3594,668
3595,16
3597,1518
3597,1519
3602,1520
3613,283
3618,453
3624,240
3624,617
3624,1293
3632,158
3638,1311
3643,411
3646,802
3649,1521
3649,1522
3650,1
3650,433
3650,1050
3650,256
3650,236
3652,110
3653,110
3654,516
3658,1523
3658,887
3658,1524
3658,1525
3661,1526
3662,688
3662,1527
3662,13
3663,101
3663,92
3664,351
3664,1528
3664,214
3665,1529
3671,1116
3672,1530
3672,1293
3680,71
3682,1531
3689,1532
3692,1533
3692,1534
3695,1535
3698,1536
3700,787
3704,1537
3704,1538
3706,1539
3707,1540
3707,1541
3707,1542
3709,641
3715,1543
3717,1544
3719,140
3724,141
3726,205
3734,28
3737,88
3737,205
3737,1545
3740,1546
3740,127
3740,1547
3743,2
3743,285
3752,1548
3752,1549
3752,500
3759,1550
3759,1551
3759,266
3759,1392
3759,1472
3759,1552
3761,127
3764,140
3768,433
3768,1553
3773,1554
3773,663
3773,1555
3773,1556
3782,482
3791,1557
3791,1558
3791,614
3792,1559
3797,1178
3797,244
3797,223
3797,441
3797,250
3797,421
3797,448
3798,1560
3807,1529
3819,832
3820,1561
3820,1562
3820,1563
3824,1564
3832,1565
3838,1566
3841,1567
3843,1086
3844,1568
3844,901
3845,1569
3845,949
3858,245
3861,1570
3864,1571
3865,527
3868,1572
3868,1573
3872,283
3874,1574
3879,575
3879,1311
3880,384
3881,591
3881,1575
3881,1576
3895,256
3895,1577
3902,128
3906,1578
3906,1579
3906,448
3906,240
3906,1580
3906,1293
3906,826
3906,1581
3906,1582
3906,1583
3906,269
3915,147
3916,46
3916,334
3916,1044
3920,911
3920,910
3925,17
3925,531
3927,1584
3927,1585
3929,1586
3929,1587
3930,638
3930,1588
3931,1097
3931,1589
3932,898
3936,1590
3936,675
3936,1591
3936,104
3967,235
3971,480
3971,1592
3971,479
3974,1593
3974,330
3974,273
3974,1594
3974,1595
3974,35
3974,1596
3976,832
3976,1597
3978,1598
3981,1097
3986,1599
3986,1600
3986,1323
3989,63
3994,745
4000,1601
4004,140
4021,256
4021,801
4027,283
4033,1602
4033,1603
4033,12
4040,285
4040,257
4042,1184
4042,72
4042,190
4046,193
4046,1604
4046,465
4049,63
4054,63
4054,1605
4054,161
4057,591
4057,1606
4062,256
4062,1607
4062,721
4064,1608
4064,1094
4064,274
4068,240
4068,1133
4068,1609
4068,269
4072,726
4074,644
4074,1610
4077,71
4077,612
4077,1611
4078,1612
4090,1613
4093,568
4097,1614
4105,1615
4107,1616
4108,1617
4114,600
4119,1618
4119,584
4119,1343
4120,491
4131,1619
4134,1620
4135,10
4135,1621
4135,1622
4138,1623
4142,110
4148,71
4148,1624
4148,1625
4164,1626
4167,887
4169,1627
4169,1628
4169,1629
4175,871
4175,466
4175,1007
4177,382
4177,1630
4177,1631
4177,801
4181,1
4181,10
4183,1632
4185,1633
4193,1634
4194,1183
4195,536
4195,529
4195,188
4195,482
4200,677
4202,1267
4203,1635
4210,1636
4214,1637
4214,1638
4214,1639
4214,1640
4214,1641
4214,1642
4224,69
4228,648
4228,1643
4247,1644
4254,28
4255,1645
4258,1646
4258,223
4258,1647
4258,244
4262,1648
4265,466
4265,448
4265,220
4265,392
4265,1649
4265,223
4265,1650
4265,1651
4269,1652
4276,280
4276,1653
4280,1654
4281,677
4284,283
4285,1655
4285,1656
4293,1403
4293,1657
4294,140
4297,63
4298,1658
4302,832
4306,1659
4310,140
4314,1660
4314,1661
4314,316
4321,1
4321,57
4329,140
4332,1662
4332,1663
4334,1664
4338,1665
4347,1666
4352,1667
4352,1668
4359,1669
4368,334
