id,fullName
1,Comedy
2,Fantasy
3,Romance
4,Action
5,Crime
6,Animation
7,Adventure
8,Drama
9,Western
10,Documentary
11,Thriller
12,History
13,Musical
14,Sci-Fi
15,Horror
16,Biography
17,Music
18,Mystery
19,Family
20,War
21,Sport
22,Adult
23,Short
24,Talk-Show
25,Reality-TV
26,Game-Show
27,News
